tile_type,wire_name,speed_index,res,cap
BRAM_R,BRAM_FIFO18_DIADI0,546,0.000,23.600
BRAM_R,BRAM_FIFO36_DIADIL11,561,0.000,8.400
BRAM_R,BRAM_FIFO36_TSTCNT9,588,0.000,50.000
BRAM_R,BRAM_FIFO36_TSTFLAGIN,587,0.000,50.000
BRAM_R,BRAM_FIFO36_DIBDIU13,571,0.000,8.400
BRAM_R,BRAM_FIFO36_TSTIN0,586,0.000,50.000
BRAM_R,BRAM_FIFO36_DIPADIPL0,609,0.000,28.600
BRAM_R,BRAM_FIFO36_DIADIU0,564,0.000,31.700
BRAM_R,BRAM_FIFO36_TSTRDOS7,579,0.000,50.000
BRAM_R,BRAM_FIFO36_TSTWRCNTOFF,581,0.000,50.000
BRAM_R,BRAM_FIFO36_CLKARDCLKU,565,0.000,22.000
BRAM_R,BRAM_FIFO36_CLKBWRCLKU,563,0.000,22.000
BRAM_R,BRAM_FIFO36_TSTRDCNTOFF,584,0.000,50.000
BRAM_R,BRAM_FIFO36_TSTOFF,585,0.000,50.000
BRAM_R,BRAM_FIFO36_INJECTSBITERR,603,0.000,16.300
BRAM_R,BRAM_FIFO36_REGCLKBL,615,0.000,18.800
BRAM_R,BRAM_FIFO36_REGCLKARDRCLKU,611,0.000,18.800
BRAM_R,BRAM_FIFO36_REGCLKARDRCLKL,608,0.000,18.800
BRAM_R,BRAM_FIFO36_REGCEBU,607,0.000,30.800
BRAM_R,BRAM_FIFO36_REGCEBL,606,0.000,30.800
BRAM_R,BRAM_FIFO36_DIPADIPU1,593,0.000,28.600
BRAM_R,BRAM_FIFO36_DIPBDIPL0,594,0.000,28.600
BRAM_R,BRAM_FIFO36_DIPBDIPL1,595,0.000,28.600
BRAM_R,BRAM_FIFO36_REGCEAREGCEU,605,0.000,30.800
BRAM_R,BRAM_FIFO36_REGCEAREGCEL,604,0.000,30.800
BRAM_R,BRAM_FIFO36_INJECTDBITERR,602,0.000,16.300
BRAM_R,BRAM_FIFO36_ENBWRENU,592,0.000,30.800
BRAM_R,BRAM_FIFO36_DIPBDIPU0,596,0.000,28.600
BRAM_R,BRAM_FIFO36_ENBWRENL,600,0.000,30.800
BRAM_R,BRAM_FIFO36_ENARDENU,599,0.000,30.800
BRAM_R,BRAM_FIFO36_ENARDENL,598,0.000,30.800
BRAM_R,BRAM_FIFO36_DIPBDIPU1,597,0.000,28.600
BRAM_R,BRAM_FIFO36_DIBDIU0,572,0.000,33.200
BRAM_R,BRAM_FIFO36_DIPADIPL1,610,0.000,28.600
BRAM_R,BRAM_FIFO36_TSTBRAMRST,612,0.000,50.000
BRAM_R,BRAM_FIFO36_CLKBWRCLKL,562,0.000,22.000
BRAM_R,BRAM_FIFO36_RSTREGBU,613,0.000,11.400
BRAM_R,BRAM_FIFO36_RSTREGBL,619,0.000,11.400
BRAM_R,BRAM_FIFO36_RSTREGARSTREGU,622,0.000,11.400
BRAM_R,BRAM_FIFO36_RSTREGARSTREGL,621,0.000,11.400
BRAM_R,BRAM_FIFO36_DIPADIPU0,601,0.000,28.600
BRAM_R,BRAM_FIFO36_RSTRAMBU,620,0.000,11.400
BRAM_R,BRAM_FIFO36_RSTRAMBL,614,0.000,11.400
BRAM_R,BRAM_FIFO36_RSTRAMARSTRAMU,618,0.000,11.400
BRAM_R,BRAM_FIFO36_RSTRAMARSTRAMLRST,617,0.000,11.400
BRAM_R,BRAM_FIFO36_REGCLKBU,616,0.000,18.800
BRAM_R,BRAM_FIFO36_ADDRARDADDRU2,578,0.000,22.200
BRAM_R,BRAM_FIFO36_ADDRARDADDRU10,577,0.000,22.200
BRAM_R,BRAM_FIFO36_ADDRARDADDRL15,573,0.000,24.300
BRAM_R,BRAM_FIFO36_ADDRARDADDRL13,574,0.000,22.200
BRAM_R,BRAM_FIFO36_ADDRBWRADDRL0,575,0.000,22.200
BRAM_R,BRAM_FIFO36_WEBWEU7,590,0.000,29.200
BRAM_R,BRAM_FIFO36_TSTWROS0,580,0.000,50.000
BRAM_R,BRAM_FIFO36_ADDRBWRADDRU10,566,0.000,22.200
BRAM_R,BRAM_FIFO36_ADDRBWRADDRU12,567,0.000,22.200
BRAM_R,BRAM_FIFO36_WEAL0,589,0.000,29.200
BRAM_R,BRAM_FIFO36_WEAU1,591,0.000,29.200
BRAM_R,BRAM_FIFO36_CASCADEINA,568,0.000,25.100
BRAM_R,BRAM_FIFO36_CASCADEINB,569,0.000,25.100
BRAM_R,BRAM_FIFO36_CLKARDCLKL,570,0.000,22.000
BRAM_R,BRAM_FIFO36_WEBWEL3,529,0.000,29.200
BRAM_R,BRAM_FIFO36_ADDRBWRADDRL10,576,0.000,22.200
BRAM_R,BRAM_CASCINBOT_ADDRBWRADDRU11,624,0.000,0.000
BRAM_R,BRAM_CASCINTOP_ADDRARDADDRU9,623,0.000,0.000
BRAM_R,BRAM_CTRL0_3,429,0.000,0.000
BRAM_R,BRAM_CLK1_4,431,0.000,0.000
BRAM_R,BRAM_BYP3_2,430,0.000,0.000
BRAM_R,BRAM_FAN1_2,433,0.000,0.000
BRAM_R,BRAM_SE4C2_4,629,268.920,55.660
BRAM_R,BRAM_WW4C3_3,625,268.920,55.660
BRAM_R,BRAM_SE4BEG2_2,626,268.920,55.660
BRAM_R,BRAM_SE2A3_0,627,268.920,60.430
BRAM_R,BRAM_WW2END0_2,630,268.920,60.430
BRAM_R,BRAM_WW2A3_4,632,268.920,60.430
BRAM_R,BRAM_WW4A0_0,631,268.920,55.660
BRAM_R,BRAM_WR1END1_2,633,268.920,64.292
BRAM_R,BRAM_WL1END3_4,638,268.920,64.292
BRAM_R,BRAM_WW4END0_1,634,268.920,55.660
BRAM_R,BRAM_WW4B1_1,635,268.920,55.660
BRAM_R,BRAM_SW4END0_0,636,268.920,55.660
BRAM_R,BRAM_SW4A3_4,637,268.920,55.660
BRAM_R,BRAM_SW2A1_0,628,268.920,60.430
BRAM_R,BRAM_BLOCK_OUTS_L_B1_2,434,0.000,0.000
BRAM_R,BRAM_LH12_4,642,12.860,51.040
BRAM_R,BRAM_LH1_0,648,0.000,0.000
BRAM_R,BRAM_EE4BEG1_1,641,268.920,55.660
BRAM_R,BRAM_EE4B3_4,639,268.920,55.660
BRAM_R,BRAM_ER1BEG3_4,645,268.920,64.292
BRAM_R,BRAM_EE4C2_1,646,268.920,55.660
BRAM_R,BRAM_EL1BEG0_3,647,268.920,64.292
BRAM_R,BRAM_NW2A0_1,649,268.920,60.430
BRAM_R,BRAM_NE4C1_4,650,268.920,55.660
BRAM_R,BRAM_NE4BEG3_1,651,268.920,55.660
BRAM_R,BRAM_NW4END2_0,652,268.920,55.660
BRAM_R,BRAM_NW4A3_3,653,268.920,55.660
BRAM_R,BRAM_EE2BEG0_3,643,268.920,60.430
BRAM_R,BRAM_EE2A3_4,644,268.920,60.430
BRAM_R,BRAM_EE4A1_3,640,268.920,55.660
BRAM_R,BRAM_NE2A2_1,654,268.920,60.430
BRKH_BRAM,BRKH_BRAM_CASCOUT_L_ADDRARDADDRU14,660,0.000,0.000
BRKH_BRAM,BRKH_BRAM_CASCIN_L_ADDRBWRADDRU14,661,0.000,0.000
BRKH_BRAM,BRKH_BRAM_CASCADEA_R,662,0.000,0.000
BRKH_B_TERM_INT,B_TERM_UTURN_INT_SS6A3,663,0.000,0.000
BRKH_B_TERM_INT,B_TERM_UTURN_INT_LVB0,664,2.800,13.000
BRKH_B_TERM_INT,B_TERM_UTURN_INT_FAN_BOUNCE6,458,0.000,0.000
BRKH_CLB,BRKH_CLB_COUT0_L,665,0.000,1.000
BRKH_CLK,BRKH_CLK_R_CK_BUFG_CASC16,666,0.000,0.000
BRKH_CLK,BRKH_CLK_R_CK_GCLK0,667,0.000,0.000
BRKH_CMT,BRKH_CMT_FREQ_REF_NS0,668,0.000,0.000
BRKH_CMT,BRKH_CMT_PHASEREF0,669,0.000,0.000
BRKH_CMT,BRKH_CMT_PHYCTRL_SYNC_BB,670,0.000,0.000
BRKH_DSP_L,BRKH_DSP_PCIN11,671,0.000,0.000
BRKH_DSP_R,BRKH_DSP_PCIN11,671,0.000,0.000
BRKH_GTX,BRKH_GTX_NORTHREFCLK0_UPPER,458,0.000,0.000
BRKH_INT,BRKH_INT_SR1END2,672,0.000,0.000
BRKH_INT,BRKH_INT_SR1END3_SLOW,673,0.000,0.000
BRKH_INT,BRKH_INT_SW6D3,674,5.230,1.000
BRKH_INT,BRKH_INT_SE2A0,675,5.230,1.000
BRKH_INT,BRKH_INT_WW4END_S0_0,676,5.230,1.000
BRKH_INT,BRKH_INT_WR1END_S1_0,677,5.230,1.000
BRKH_INT,BRKH_INT_LVB_L7,664,2.800,13.000
BRKH_INT,BRKH_INT_BYP_BOUNCE3,678,0.000,1.000
BRKH_INT,BRKH_INT_FAN_BOUNCE_S3_0,679,0.000,1.000
BRKH_TERM_INT,T_TERM_UTURN_INT_SS6A2,663,0.000,0.000
BRKH_TERM_INT,T_TERM_UTURN_INT_FAN_BOUNCE_S3_6,458,0.000,0.000
BRKH_TERM_INT,T_TERM_UTURN_INT_LV_L3,664,2.800,13.000
B_TERM_INT,B_TERM_UTURN_INT_SS6A3,663,0.000,0.000
B_TERM_INT,B_TERM_UTURN_INT_LVB0,664,2.800,13.000
B_TERM_INT,B_TERM_UTURN_INT_FAN_BOUNCE6,458,0.000,0.000
CFG_CENTER_BOT,CFG_CENTER_LOGIC_OUTS_B19_19,681,0.000,1.111
CFG_CENTER_BOT,CFG_CENTER_BOT_USR_ACCESS_DATA14,458,0.000,0.000
CFG_CENTER_BOT,CFG_CENTER_NE4BEG2_19,682,325.400,64.544
CFG_CENTER_BOT,CFG_CENTER_NE4C1_18,683,325.400,64.544
CFG_CENTER_BOT,CFG_CENTER_NE2A0_1,684,325.400,83.787
CFG_CENTER_BOT,CFG_CENTER_NW4END0_5,685,325.400,64.544
CFG_CENTER_BOT,CFG_CENTER_NW4A3_19,686,325.400,64.544
CFG_CENTER_BOT,CFG_CENTER_SE2A0_2,687,325.400,83.787
CFG_CENTER_BOT,CFG_CENTER_NW2A1_8,688,325.400,83.787
CFG_CENTER_BOT,CFG_CENTER_LH6_2,689,15.560,61.760
CFG_CENTER_BOT,CFG_CENTER_WW2END1_10,690,325.400,83.787
CFG_CENTER_BOT,CFG_CENTER_WW2A3_15,691,325.400,83.787
CFG_CENTER_BOT,CFG_CENTER_WW4A0_19,692,325.400,64.544
CFG_CENTER_BOT,CFG_CENTER_WR1END2_13,693,325.400,89.773
CFG_CENTER_BOT,CFG_CENTER_WW4C3_5,694,325.400,64.544
CFG_CENTER_BOT,CFG_CENTER_WW4END0_2,695,325.400,64.544
CFG_CENTER_BOT,CFG_CENTER_WW4B0_8,696,325.400,64.544
CFG_CENTER_BOT,CFG_CENTER_SE4C2_0,697,325.400,64.544
CFG_CENTER_BOT,CFG_CENTER_SE4BEG3_19,698,325.400,64.544
CFG_CENTER_BOT,CFG_CENTER_SW2A1_9,699,325.400,83.787
CFG_CENTER_BOT,CFG_CENTER_SW4END3_15,700,325.400,64.544
CFG_CENTER_BOT,CFG_CENTER_WL1END0_3,701,325.400,89.773
CFG_CENTER_BOT,CFG_CENTER_SW4A0_18,702,325.400,64.544
CFG_CENTER_BOT,CFG_CENTER_EE4C0_10,703,325.400,64.544
CFG_CENTER_BOT,CFG_CENTER_EE4BEG2_15,704,325.400,64.544
CFG_CENTER_BOT,CFG_CENTER_EL1BEG0_7,705,325.400,89.773
CFG_CENTER_BOT,CFG_CENTER_EE4B1_13,706,325.400,64.544
CFG_CENTER_BOT,CFG_CENTER_EE4A3_18,707,325.400,64.544
CFG_CENTER_BOT,CFG_CENTER_FAN2_5,708,0.000,0.000
CFG_CENTER_BOT,CFG_CENTER_ER1BEG0_5,709,325.400,89.773
CFG_CENTER_BOT,CFG_CENTER_BYP5_0,710,0.000,0.000
CFG_CENTER_BOT,CFG_CENTER_CLK0_9,711,0.000,1.111
CFG_CENTER_BOT,CFG_CENTER_BLOCK_OUTS_B2_3,712,0.000,1.111
CFG_CENTER_BOT,CFG_CENTER_EE2BEG2_15,713,325.400,83.787
CFG_CENTER_BOT,CFG_CENTER_CTRL1_18,714,0.000,1.111
CFG_CENTER_BOT,CFG_CENTER_EE2A0_6,715,325.400,83.787
CFG_CENTER_BOT,CFG_CENTER_IMUX41_10,716,0.000,1.111
CFG_CENTER_MID,CFG_CENTER_LOGIC_OUTS_B15_11,681,0.000,1.111
CFG_CENTER_MID,CFG_CENTER_MID_CFG_IO_ACCESS_CFGDATA16,458,0.000,0.000
CFG_CENTER_MID,CFG_CENTER_USR_ACCESS_DATA18,717,0.000,0.000
CFG_CENTER_MID,CFG_CENTER_ICAP1_RDWRB,718,0.000,20.000
CFG_CENTER_MID,CFG_CENTER_IMUX36_13,716,0.000,1.111
CFG_CENTER_MID,CFG_CENTER_CLK1_5,711,0.000,1.111
CFG_CENTER_MID,CFG_CENTER_NW2A1_1,688,325.400,83.787
CFG_CENTER_MID,CFG_CENTER_NW4END2_15,685,325.400,64.544
CFG_CENTER_MID,CFG_CENTER_NE4C2_10,683,325.400,64.544
CFG_CENTER_MID,CFG_CENTER_NE2A0_11,684,325.400,83.787
CFG_CENTER_MID,CFG_CENTER_NW4A1_11,686,325.400,64.544
CFG_CENTER_MID,CFG_CENTER_LH9_7,689,15.560,61.760
CFG_CENTER_MID,CFG_CENTER_NE4BEG1_5,682,325.400,64.544
CFG_CENTER_MID,CFG_CENTER_WW2END1_2,690,325.400,83.787
CFG_CENTER_MID,CFG_CENTER_WW2A3_7,691,325.400,83.787
CFG_CENTER_MID,CFG_CENTER_WW4A0_13,692,325.400,64.544
CFG_CENTER_MID,CFG_CENTER_WR1END2_2,693,325.400,89.773
CFG_CENTER_MID,CFG_CENTER_WL1END3_19,701,325.400,89.773
CFG_CENTER_MID,CFG_CENTER_WW4C3_3,694,325.400,64.544
CFG_CENTER_MID,CFG_CENTER_WW4END0_1,695,325.400,64.544
CFG_CENTER_MID,CFG_CENTER_WW4B0_3,696,325.400,64.544
CFG_CENTER_MID,CFG_CENTER_SE4C1_0,697,325.400,64.544
CFG_CENTER_MID,CFG_CENTER_SE4BEG3_5,698,325.400,64.544
CFG_CENTER_MID,CFG_CENTER_SW2A0_11,699,325.400,83.787
CFG_CENTER_MID,CFG_CENTER_SE2A2_0,687,325.400,83.787
CFG_CENTER_MID,CFG_CENTER_SW4END3_1,700,325.400,64.544
CFG_CENTER_MID,CFG_CENTER_SW4A0_1,702,325.400,64.544
CFG_CENTER_MID,CFG_CENTER_EE4BEG3_10,704,325.400,64.544
CFG_CENTER_MID,CFG_CENTER_EE4C0_7,703,325.400,64.544
CFG_CENTER_MID,CFG_CENTER_EL1BEG0_4,705,325.400,89.773
CFG_CENTER_MID,CFG_CENTER_EE4B0_11,706,325.400,64.544
CFG_CENTER_MID,CFG_CENTER_EE4A2_16,707,325.400,64.544
CFG_CENTER_MID,CFG_CENTER_FAN1_7,708,0.000,0.000
CFG_CENTER_MID,CFG_CENTER_ER1BEG3_12,709,325.400,89.773
CFG_CENTER_MID,CFG_CENTER_BYP5_2,710,0.000,0.000
CFG_CENTER_MID,CFG_CENTER_CK_BUFHCLK11,663,0.000,0.000
CFG_CENTER_MID,CFG_CENTER_BLOCK_OUTS_B2_3,712,0.000,1.111
CFG_CENTER_MID,CFG_CENTER_EE2BEG1_13,713,325.400,83.787
CFG_CENTER_MID,CFG_CENTER_EE2A3_18,715,325.400,83.787
CFG_CENTER_MID,CFG_CENTER_CTRL0_15,714,0.000,1.111
CFG_CENTER_TOP,CFG_CENTER_LOGIC_OUTS_B23_9,681,0.000,1.111
CFG_CENTER_TOP,CFG_CENTER_TOP_ICAP1_CLK,458,0.000,0.000
CFG_CENTER_TOP,CFG_CENTER_EFUSE_USR_EFUSEUSR14,717,0.000,0.000
CFG_CENTER_TOP,CFG_CENTER_DNA_PORT_CLK,718,0.000,20.000
CFG_CENTER_TOP,CFG_CENTER_IMUX41_5,716,0.000,1.111
CFG_CENTER_TOP,CFG_CENTER_CLK1_0,711,0.000,1.111
CFG_CENTER_TOP,CFG_CENTER_NE2A3_1,684,325.400,83.787
CFG_CENTER_TOP,CFG_CENTER_NE4BEG2_8,682,325.400,64.544
CFG_CENTER_TOP,CFG_CENTER_NE4C0_6,683,325.400,64.544
CFG_CENTER_TOP,CFG_CENTER_NW4END0_9,685,325.400,64.544
CFG_CENTER_TOP,CFG_CENTER_NW4A3_9,686,325.400,64.544
CFG_CENTER_TOP,CFG_CENTER_SE2A0_6,687,325.400,83.787
CFG_CENTER_TOP,CFG_CENTER_NW2A1_4,688,325.400,83.787
CFG_CENTER_TOP,CFG_CENTER_LH7_8,689,15.560,61.760
CFG_CENTER_TOP,CFG_CENTER_SE4BEG0_6,698,325.400,64.544
CFG_CENTER_TOP,CFG_CENTER_WW2END2_1,690,325.400,83.787
CFG_CENTER_TOP,CFG_CENTER_WW2A3_6,691,325.400,83.787
CFG_CENTER_TOP,CFG_CENTER_WW4A1_6,692,325.400,64.544
CFG_CENTER_TOP,CFG_CENTER_WR1END3_3,693,325.400,89.773
CFG_CENTER_TOP,CFG_CENTER_WW4C3_8,694,325.400,64.544
CFG_CENTER_TOP,CFG_CENTER_WW4END0_0,695,325.400,64.544
CFG_CENTER_TOP,CFG_CENTER_WW4B1_0,696,325.400,64.544
CFG_CENTER_TOP,CFG_CENTER_SE4C2_9,697,325.400,64.544
CFG_CENTER_TOP,CFG_CENTER_SW2A2_3,699,325.400,83.787
CFG_CENTER_TOP,CFG_CENTER_WL1END0_5,701,325.400,89.773
CFG_CENTER_TOP,CFG_CENTER_SW4END3_7,700,325.400,64.544
CFG_CENTER_TOP,CFG_CENTER_SW4A1_7,702,325.400,64.544
CFG_CENTER_TOP,CFG_CENTER_EE4C1_3,703,325.400,64.544
CFG_CENTER_TOP,CFG_CENTER_EE4BEG3_6,704,325.400,64.544
CFG_CENTER_TOP,CFG_CENTER_EL1BEG0_8,705,325.400,89.773
CFG_CENTER_TOP,CFG_CENTER_EE4B2_4,706,325.400,64.544
CFG_CENTER_TOP,CFG_CENTER_EE4A3_9,707,325.400,64.544
CFG_CENTER_TOP,CFG_CENTER_FAN3_2,708,0.000,0.000
CFG_CENTER_TOP,CFG_CENTER_ER1BEG0_3,709,325.400,89.773
CFG_CENTER_TOP,CFG_CENTER_BYP5_5,710,0.000,0.000
CFG_CENTER_TOP,CFG_CENTER_BLOCK_OUTS_B2_6,712,0.000,1.111
CFG_CENTER_TOP,CFG_CENTER_CTRL0_0,714,0.000,1.111
CFG_CENTER_TOP,CFG_CENTER_EE2BEG3_5,713,325.400,83.787
CFG_CENTER_TOP,CFG_CENTER_EE2A0_6,715,325.400,83.787
CLBLL_L,CLBLL_LOGIC_OUTS13,719,0.000,0.000
CLBLL_L,CLBLL_L_COUT_N,720,0.000,0.000
CLBLL_L,CLBLL_LL_COUT_N,721,0.000,0.000
CLBLL_L,CLBLL_L_AQ,722,0.000,0.000
CLBLL_L,CLBLL_L_B,723,0.000,0.000
CLBLL_L,CLBLL_L_A,724,0.000,0.000
CLBLL_L,CLBLL_LL_COUT,725,0.000,0.000
CLBLL_L,CLBLL_L_AMUX,726,0.000,0.000
CLBLL_L,CLBLL_LL_CMUX,727,0.000,0.000
CLBLL_L,CLBLL_L_BQ,728,0.000,0.000
CLBLL_L,CLBLL_L_CQ,729,0.000,0.000
CLBLL_L,CLBLL_L_DQ,730,0.000,0.000
CLBLL_L,CLBLL_L_DMUX,731,0.000,0.000
CLBLL_L,CLBLL_LL_D,732,0.000,0.000
CLBLL_L,CLBLL_LL_A,733,0.000,0.000
CLBLL_L,CLBLL_LL_DMUX,734,0.000,1.398
CLBLL_L,CLBLL_LL_DQ,735,0.000,1.964
CLBLL_L,CLBLL_LL_AMUX,736,0.000,0.000
CLBLL_L,CLBLL_LL_AQ,737,0.000,2.484
CLBLL_L,CLBLL_L_D,738,0.000,0.000
CLBLL_L,CLBLL_L_COUT,739,0.000,0.000
CLBLL_L,CLBLL_L_CMUX,740,0.000,0.000
CLBLL_L,CLBLL_LL_B,741,0.000,0.000
CLBLL_L,CLBLL_LL_CQ,742,0.000,1.980
CLBLL_L,CLBLL_LL_BMUX,743,0.000,2.417
CLBLL_L,CLBLL_LL_BQ,744,0.000,1.268
CLBLL_L,CLBLL_L_C,745,0.000,0.000
CLBLL_L,CLBLL_LL_C,746,0.000,0.000
CLBLL_L,CLBLL_L_BMUX,747,0.000,0.000
CLBLL_L,CLBLL_LL_A4,748,0.000,6.818
CLBLL_L,CLBLL_LL_D1,749,0.000,0.000
CLBLL_L,CLBLL_LL_CX,750,0.000,0.000
CLBLL_L,CLBLL_LL_D2,751,0.000,0.000
CLBLL_L,CLBLL_LL_B5,752,0.000,9.091
CLBLL_L,CLBLL_LL_A3,753,0.000,7.955
CLBLL_L,CLBLL_LL_A2,754,0.000,0.000
CLBLL_L,CLBLL_LL_A1,755,0.000,5.682
CLBLL_L,CLBLL_LL_A5,756,0.000,9.091
CLBLL_L,CLBLL_LL_A6,757,0.000,4.545
CLBLL_L,CLBLL_LL_AX,758,0.000,1.665
CLBLL_L,CLBLL_LL_B1,759,0.000,0.000
CLBLL_L,CLBLL_LL_B2,760,0.000,2.273
CLBLL_L,CLBLL_LL_B3,761,0.000,0.000
CLBLL_L,CLBLL_LL_B4,762,0.000,1.136
CLBLL_L,CLBLL_LL_CLK,763,0.000,0.000
CLBLL_L,CLBLL_LL_B6,764,0.000,4.545
CLBLL_L,CLBLL_LL_BX,765,0.000,0.000
CLBLL_L,CLBLL_LL_C1,766,0.000,2.273
CLBLL_L,CLBLL_LL_C2,767,0.000,4.545
CLBLL_L,CLBLL_LL_C3,768,0.000,1.136
CLBLL_L,CLBLL_LL_C4,769,0.000,4.545
CLBLL_L,CLBLL_LL_C5,770,0.000,10.227
CLBLL_L,CLBLL_LL_C6,771,0.000,5.682
CLBLL_L,CLBLL_LL_CE,772,0.000,0.000
CLBLL_L,CLBLL_LL_CIN,773,0.000,0.000
CLBLL_L,CLBLL_L_CX,774,0.000,0.000
CLBLL_L,CLBLL_L_C1,775,0.000,0.000
CLBLL_L,CLBLL_L_C2,776,0.000,0.000
CLBLL_L,CLBLL_L_C3,777,0.000,0.000
CLBLL_L,CLBLL_L_C4,778,0.000,0.000
CLBLL_L,CLBLL_L_C5,779,0.000,0.000
CLBLL_L,CLBLL_L_C6,780,0.000,0.000
CLBLL_L,CLBLL_L_CE,781,0.000,0.000
CLBLL_L,CLBLL_L_CIN,782,0.000,0.000
CLBLL_L,CLBLL_L_CLK,783,0.000,0.000
CLBLL_L,CLBLL_LL_D3,784,0.000,0.000
CLBLL_L,CLBLL_L_D1,785,0.000,0.000
CLBLL_L,CLBLL_L_D2,786,0.000,0.000
CLBLL_L,CLBLL_L_D3,787,0.000,0.000
CLBLL_L,CLBLL_L_D4,788,0.000,0.000
CLBLL_L,CLBLL_L_D5,789,0.000,0.000
CLBLL_L,CLBLL_L_D6,790,0.000,0.000
CLBLL_L,CLBLL_L_DX,791,0.000,0.000
CLBLL_L,CLBLL_L_SR,792,0.000,0.000
CLBLL_L,CLBLL_L_BX,793,0.000,0.000
CLBLL_L,CLBLL_LL_D4,794,0.000,0.000
CLBLL_L,CLBLL_LL_D5,795,0.000,7.955
CLBLL_L,CLBLL_LL_D6,796,0.000,4.545
CLBLL_L,CLBLL_LL_DX,797,0.000,0.836
CLBLL_L,CLBLL_LL_SR,798,0.000,1.273
CLBLL_L,CLBLL_L_A1,799,0.000,0.000
CLBLL_L,CLBLL_L_A2,800,0.000,0.000
CLBLL_L,CLBLL_L_A3,801,0.000,0.000
CLBLL_L,CLBLL_L_A4,802,0.000,0.000
CLBLL_L,CLBLL_L_A5,803,0.000,0.000
CLBLL_L,CLBLL_L_A6,804,0.000,0.000
CLBLL_L,CLBLL_L_AX,805,0.000,0.000
CLBLL_L,CLBLL_L_B1,806,0.000,0.000
CLBLL_L,CLBLL_L_B2,807,0.000,0.000
CLBLL_L,CLBLL_L_B3,808,0.000,0.000
CLBLL_L,CLBLL_L_B4,809,0.000,0.000
CLBLL_L,CLBLL_L_B5,810,0.000,0.000
CLBLL_L,CLBLL_L_B6,811,0.000,0.000
CLBLL_L,CLBLL_BYP0,812,0.000,0.000
CLBLL_L,CLBLL_IMUX14,813,0.000,0.000
CLBLL_L,CLBLL_CLK1,814,0.000,0.000
CLBLL_L,CLBLL_CTRL0,815,0.000,0.000
CLBLL_L,CLBLL_FAN6,816,0.000,0.000
CLBLL_L,CLBLL_SW2A1,817,78.932,5.896
CLBLL_L,CLBLL_WW4A3,818,0.000,0.000
CLBLL_L,CLBLL_SW4A0,819,0.000,0.000
CLBLL_L,CLBLL_SE4C3,820,0.000,0.000
CLBLL_L,CLBLL_SE4BEG3,821,0.000,0.000
CLBLL_L,CLBLL_SE2A3,822,79.040,5.065
CLBLL_L,CLBLL_NW4END3,823,0.000,0.000
CLBLL_L,CLBLL_NW4A3,824,0.000,0.000
CLBLL_L,CLBLL_NW2A3,825,80.091,5.884
CLBLL_L,CLBLL_WW4B3,826,0.000,0.000
CLBLL_L,CLBLL_WW2END2,827,0.000,0.000
CLBLL_L,CLBLL_EE2A3,828,0.000,0.000
CLBLL_L,CLBLL_WW4C0,829,0.000,0.000
CLBLL_L,CLBLL_WW4END0,830,0.000,0.000
CLBLL_L,CLBLL_WR1END0,831,82.696,5.801
CLBLL_L,CLBLL_SW4END0,832,0.000,0.000
CLBLL_L,CLBLL_WL1END0,833,51.272,6.105
CLBLL_L,CLBLL_WW2A0,834,0.000,0.000
CLBLL_L,CLBLL_EL1BEG0,835,45.632,4.690
CLBLL_L,CLBLL_ER1BEG3,836,79.184,5.564
CLBLL_L,CLBLL_EE4C3,837,0.000,0.000
CLBLL_L,CLBLL_EE4BEG3,838,0.000,0.000
CLBLL_L,CLBLL_LH1,839,0.000,0.000
CLBLL_L,CLBLL_NE4BEG2,840,0.000,0.000
CLBLL_L,CLBLL_MONITOR_N,458,0.000,0.000
CLBLL_L,CLBLL_NE2A0,841,87.581,5.469
CLBLL_L,CLBLL_NE4C0,842,0.000,0.000
CLBLL_L,CLBLL_EE2BEG0,843,0.000,0.000
CLBLL_L,CLBLL_EE4A0,844,0.000,0.000
CLBLL_L,CLBLL_EE4B0,845,0.000,0.000
CLBLL_R,CLBLL_LOGIC_OUTS13,719,0.000,0.000
CLBLL_R,CLBLL_L_COUT_N,720,0.000,0.000
CLBLL_R,CLBLL_LL_COUT_N,721,0.000,0.000
CLBLL_R,CLBLL_L_AQ,722,0.000,0.000
CLBLL_R,CLBLL_L_B,723,0.000,0.000
CLBLL_R,CLBLL_L_A,724,0.000,0.000
CLBLL_R,CLBLL_LL_COUT,725,0.000,0.000
CLBLL_R,CLBLL_L_AMUX,726,0.000,0.000
CLBLL_R,CLBLL_LL_CMUX,727,0.000,0.000
CLBLL_R,CLBLL_L_BQ,728,0.000,0.000
CLBLL_R,CLBLL_L_CQ,729,0.000,0.000
CLBLL_R,CLBLL_L_DQ,730,0.000,0.000
CLBLL_R,CLBLL_L_DMUX,731,0.000,0.000
CLBLL_R,CLBLL_LL_D,732,0.000,0.000
CLBLL_R,CLBLL_LL_A,733,0.000,0.000
CLBLL_R,CLBLL_LL_DMUX,734,0.000,1.398
CLBLL_R,CLBLL_LL_DQ,735,0.000,1.964
CLBLL_R,CLBLL_LL_AMUX,736,0.000,0.000
CLBLL_R,CLBLL_LL_AQ,737,0.000,2.484
CLBLL_R,CLBLL_L_D,738,0.000,0.000
CLBLL_R,CLBLL_L_COUT,739,0.000,0.000
CLBLL_R,CLBLL_L_CMUX,740,0.000,0.000
CLBLL_R,CLBLL_LL_B,741,0.000,0.000
